Log Type,Message,Original URL,Proxy URL,Status Code,Date,Time,Total Time Taken (seconds)
Item Scraped,Item scraped,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197927&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197927%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:38:58,
Item Scraped,Item scraped,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197927&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197927%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:38:58,
Item Scraped,Item scraped,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197927&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197927%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:38:58,
Item Scraped,Item scraped,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197927&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197927%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:38:58,
Request Scheduled,Request Scheduled,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,Scheduled,2024-12-14,17:38:58,
Request Reached Downloader,Request Reached Downloader,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:38:58,
Headers Received,Headers Received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,13161 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,3223 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,11037 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,5347 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,16384 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,16384 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,16384 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,1627 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,14757 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,12200 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,4184 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,6709 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Bytes Received,6711 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Response Downloaded,Response Downloaded,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Request Left Downloader,Request Left Downloader,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
No Items Scraped,Response received with no items,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&page=2&c=ts&qid=1734197930&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197930%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,200,2024-12-14,17:39:00,
Request Scheduled,Request Scheduled,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,Scheduled,2024-12-14,17:39:00,
Request Reached Downloader,Request Reached Downloader,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:00,
Headers Received,Headers Received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,13168 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,3216 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,5820 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,10564 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,16384 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,16384 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,3660 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,12724 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,16384 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,24422 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,8346 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,1531 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,5780 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Bytes Received,3634 bytes received,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Response Downloaded,Response Downloaded,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
Request Left Downloader,Request Left Downloader,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:02,
No Items Scraped,Response received with no items,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,200,2024-12-14,17:39:02,
Item Scraped,Item scraped,https://www.amazon.com/s?k=Baby+Gyms+%26+Playmats&i=baby-products&rh=n%3A196609011&c=ts&qid=1734197932&ts_id=196609011&ref=sr_pg_2,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197932%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,2024-12-14,17:39:03,
Spider Idle,Spider is idle,,,,2024-12-14,17:39:03,
amz_listings closed,Spider Closed,,,,2024-12-14,17:39:03,14.530679
URL Status,URL: http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fb%3Fnode%3D196609011&api_key=191b57436561ccf59beb0095bd745837&country_code=US Status: Scheduled,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fb%3Fnode%3D196609011&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,,2024-12-14,17:39:03,14.530679
URL Status,URL: http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197923%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US Status: Scheduled,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26page%3D2%26c%3Dts%26qid%3D1734197923%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,,2024-12-14,17:39:03,14.530679
URL Status,URL: http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197927%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US Status: Scheduled,http://api.scraperapi.com/?url=https%3A%2F%2Fwww.amazon.com%2Fs%3Fk%3DBaby%2BGyms%2B%2526%2BPlaymats%26i%3Dbaby-products%26rh%3Dn%253A196609011%26c%3Dts%26qid%3D1734197927%26ts_id%3D196609011%26ref%3Dsr_pg_2&api_key=191b57436561ccf59beb0095bd745837&country_code=US,,,2024-12-14,17:39:03,14.530679
